2, 28-02-2021 18:12:19, GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Memory usage        ,Core clock          ,Memory clock        ,Power               ,Fan speed           ,Fan speed 2         ,Fan tachometer      ,Fan tachometer 2    ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU9 temperature    ,CPU10 temperature   ,CPU11 temperature   ,CPU12 temperature   ,CPU13 temperature   ,CPU14 temperature   ,CPU15 temperature   ,CPU16 temperature   ,CPU17 temperature   ,CPU18 temperature   ,CPU19 temperature   ,CPU20 temperature   ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU9 usage          ,CPU10 usage         ,CPU11 usage         ,CPU12 usage         ,CPU13 usage         ,CPU14 usage         ,CPU15 usage         ,CPU16 usage         ,CPU17 usage         ,CPU18 usage         ,CPU19 usage         ,CPU20 usage         ,CPU usage           ,RAM usage           ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       ,Framerate 1% Low    ,Framerate 0.1% Low  
80, 28-02-2021 18:13:59,66,99,36,0,7,7567.188,1935,7000.983,99,74,74,1902,1904,0,1,1,0,56,56,55,55,55,55,56,56,56,56,63,63,65,65,56,56,54,54,54,54,64,53.818,38.424,32.266,36.884,41.502,38.424,44.581,35.345,44.581,46.121,29.187,72.291,50.739,41.502,52.278,38.424,49.2,24.569,58.436,40.625,43.46,14953,136.7,9.541,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:00,65,99,38,0,6,7567.188,1920,7000.983,96,75,75,1905,1903,0,1,0,0,54,54,62,62,56,56,57,57,55,55,63,63,65,65,56,56,51,51,55,55,65,33.376,31.789,42.893,36.548,34.962,42.893,46.066,30.203,42.893,36.548,12.754,87.31,46.066,17.513,41.307,14.34,33.376,38.135,42.893,22.272,36.707,14954,134.6,8.952,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:01,65,99,37,0,6,7567.188,1920,7000.983,96,75,75,1905,1907,0,1,0,0,52,52,50,50,52,52,53,53,53,53,60,60,58,58,62,62,54,54,60,60,62,37.5,39.063,32.813,37.5,40.625,35.938,40.625,34.375,43.75,43.75,14.063,71.875,59.375,18.75,43.75,18.75,40.625,40.625,45.313,39.063,38.906,14960,132.8,8.875,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:02,65,99,38,0,6,7567.188,1935,7000.983,96,75,75,1908,1905,0,1,1,0,54,54,57,57,58,58,54,54,60,60,56,56,55,55,54,54,51,51,54,54,59,62.5,35.938,43.75,25,32.813,28.125,28.125,32.813,29.688,48.438,43.042,53.818,53.818,35.345,43.042,12.254,49.2,19.951,38.424,21.49,36.878,14961,134.7,14.763,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:03,66,99,38,0,7,7567.188,1935,7000.983,99,75,75,1907,1908,0,1,1,0,54,54,61,61,54,54,58,58,58,58,63,63,57,57,57,57,51,51,56,55,63,41.502,33.805,32.266,32.266,47.66,21.49,32.266,38.424,43.042,36.884,57.813,45.313,57.813,23.438,43.75,20.313,42.188,17.188,45.313,17.188,36.496,14959,131.8,9.305,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:04,66,99,38,0,6,7567.188,1920,7000.983,101,75,75,1907,1908,0,1,0,0,55,55,50,50,53,53,54,54,63,63,61,61,53,53,58,58,50,50,51,51,62,45.313,46.875,34.375,29.688,34.375,32.813,39.063,39.063,28.125,51.563,18.75,81.25,59.375,29.688,48.438,26.563,43.75,21.875,51.563,40.625,40.156,14959,142.3,11.598,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:05,66,99,37,0,6,7567.188,1920,7000.983,100,75,75,1907,1910,0,1,0,0,55,55,53,53,54,54,52,52,56,56,61,61,59,59,62,63,59,59,59,59,65,64.063,39.063,45.313,39.063,43.75,37.5,34.375,35.938,48.438,45.313,28.125,67.188,62.5,20.313,48.438,28.125,46.875,20.313,39.063,43.75,41.875,14958,136.7,8.901,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:06,65,99,37,0,6,7567.188,1905,7000.983,96,75,75,1911,1912,0,1,0,0,58,58,54,54,51,51,51,51,53,53,62,62,53,53,53,53,50,50,61,61,63,37.5,51.563,48.438,39.063,26.563,20.313,32.813,29.688,31.25,31.25,20.313,79.688,53.125,29.688,59.375,25,43.75,20.313,40.625,25,37.266,14956,132.5,9.059,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:07,66,99,37,0,6,7567.188,1905,7000.983,96,75,75,1909,1912,0,1,0,0,57,57,57,57,59,59,60,60,55,55,62,63,59,59,57,57,56,55,60,60,65,34.375,31.25,28.125,35.938,43.75,25,28.125,48.438,26.563,31.25,14.063,78.125,45.313,29.688,50,20.313,40.625,37.5,37.5,35.938,36.094,14957,131.5,10.244,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:08,66,99,35,0,7,7567.188,1935,7000.983,105,75,75,1910,1909,0,1,0,0,55,55,56,56,55,55,57,57,55,55,60,60,65,65,59,59,55,53,55,55,62,46.174,38.484,32.333,36.946,36.946,36.946,30.795,43.098,44.636,36.946,15.416,78.469,55.401,29.257,46.174,29.257,46.174,29.257,44.636,30.795,39.407,14958,141.2,9.363,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:09,66,99,36,0,7,7567.188,1920,7000.983,99,75,75,1913,1911,0,1,0,0,58,58,56,56,58,58,60,60,58,58,64,64,59,61,57,57,54,54,59,59,64,37.113,37.113,35.501,29.051,29.051,41.95,38.725,38.725,43.563,48.4,38.725,69.363,50.013,30.663,48.4,22.601,40.338,22.601,40.338,24.213,38.322,14957,144.8,8.709,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:10,65,96,35,0,11,7567.188,1935,7000.983,90,75,75,1913,1913,0,0,1,0,55,55,57,57,54,54,56,56,55,55,63,63,65,64,57,57,59,59,56,56,64,47.66,41.502,43.042,43.042,44.581,38.424,41.502,47.66,33.805,35.345,30.727,66.133,56.897,24.569,53.818,29.187,44.581,35.345,41.502,35.345,41.733,14773,131.2,37.572,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:11,64,95,33,0,10,7567.188,1935,7000.983,78,75,75,1920,1913,0,0,1,0,56,56,55,55,59,59,67,66,55,55,55,55,60,60,58,58,52,52,57,57,66,39.063,40.625,42.188,45.313,51.563,48.438,43.75,43.75,32.813,45.313,37.5,57.813,65.625,35.938,54.688,25,48.438,37.5,51.563,26.563,43.672,14764,135.3,12.388,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:12,65,95,32,0,10,7567.188,1935,7000.983,89,75,75,1917,1914,0,0,1,0,55,55,50,50,60,60,53,53,60,60,61,61,65,65,54,54,51,51,53,53,65,32.813,31.25,34.375,32.813,37.5,35.938,46.875,34.375,35.938,31.25,34.375,64.063,51.563,23.438,42.188,34.375,34.375,34.375,29.688,39.063,37.031,14764,137.3,13.369,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:13,65,96,32,0,11,7567.188,1935,7000.983,87,75,75,1915,1917,0,0,1,0,57,57,57,56,58,58,60,60,55,55,57,57,61,61,56,56,51,51,57,57,61,25,46.875,43.75,42.188,34.375,29.688,42.188,28.125,28.125,34.375,26.563,67.188,54.688,28.125,46.875,26.563,29.688,31.25,46.875,31.25,37.188,14656,137.9,12.199,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:14,65,98,33,0,8,7567.188,1935,7000.983,94,75,75,1918,1918,0,1,1,0,55,55,53,53,57,57,59,59,55,55,61,61,55,55,63,63,60,60,57,57,63,50.825,34.962,42.893,33.376,39.721,30.203,41.307,31.789,31.789,31.789,11.168,74.619,57.17,23.858,57.17,25.444,47.652,23.858,47.652,36.548,38.69,14669,131.8,26.595,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:15,66,99,37,0,6,7567.188,1935,7000.983,101,75,75,1918,1919,0,1,1,0,54,54,52,52,57,57,53,53,54,54,56,56,53,53,54,54,56,56,53,53,58,49.2,44.581,33.805,32.266,32.266,24.569,32.266,38.424,24.569,35.345,13.793,73.83,49.2,32.266,44.581,27.648,43.042,32.266,44.581,26.108,36.73,14669,146,8.708,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:16,66,99,35,0,6,7567.188,1935,7000.983,100,75,75,1916,1917,0,1,1,0,57,57,50,50,53,53,54,54,53,53,63,63,55,55,62,63,57,57,53,53,63,49.239,42.893,49.239,34.962,30.203,34.962,30.203,30.203,34.962,33.376,9.581,82.551,58.756,23.858,47.652,28.617,46.066,38.135,39.721,22.272,38.372,14668,138.2,9.677,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:17,66,98,36,0,6,7567.188,1920,7000.983,97,75,75,1919,1921,0,1,0,0,54,54,51,51,53,53,56,56,53,53,63,63,54,54,54,54,50,50,60,60,63,33.805,32.266,29.187,38.424,32.266,38.424,23.03,30.727,35.345,33.805,18.411,75.369,66.133,19.951,55.357,27.648,43.042,21.49,44.581,29.187,36.422,14678,143.4,11.149,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:18,66,99,34,0,6,7567.188,1920,7000.983,99,75,75,1922,1923,0,1,0,0,54,54,52,52,54,54,59,60,59,59,64,64,63,63,54,54,51,51,53,53,63,35.938,31.25,23.438,28.125,26.563,23.438,32.813,23.438,18.75,23.438,10.938,87.5,43.75,20.313,37.5,17.188,31.25,20.313,39.063,43.75,30.938,14686,144.7,8.963,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:19,66,99,35,0,7,7567.188,1920,7000.983,98,75,75,1921,1923,0,1,0,0,54,54,51,51,51,51,52,52,55,55,54,54,58,58,57,57,51,51,52,52,58,23.858,33.376,30.203,25.444,22.272,22.272,25.444,27.03,20.685,27.03,11.168,79.378,47.652,4.822,47.652,22.272,46.066,11.168,28.617,33.376,29.489,14689,152.9,9.094,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:20,66,99,35,0,7,7567.188,1920,7000.983,98,75,75,1922,1922,0,1,0,0,57,57,54,54,58,58,57,57,55,55,54,54,60,60,60,60,56,56,60,60,60,34.375,35.938,31.25,35.938,50,31.25,34.375,32.813,25,35.938,26.563,70.313,54.688,21.875,48.438,25,51.563,10.938,42.188,14.063,35.625,14678,163.9,7.275,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:21,66,97,35,0,7,7567.188,1920,7000.983,99,75,75,1924,1923,0,1,0,0,55,56,52,52,51,51,52,52,56,56,62,62,52,52,54,54,51,51,52,52,62,46.875,25,32.813,21.875,23.438,31.25,42.188,32.813,34.375,40.625,15.625,67.188,57.813,17.188,50,10.938,31.25,20.313,37.5,31.25,33.516,14693,154.4,11.781,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:22,66,99,35,0,7,7567.188,1935,7000.983,96,75,75,1920,1921,0,1,1,0,56,56,53,53,56,56,55,58,53,53,61,61,54,54,54,54,52,52,53,53,61,43.75,45.313,34.375,31.25,23.438,40.625,39.063,28.125,32.813,32.813,25,75,51.563,23.438,42.188,20.313,45.313,26.563,40.625,26.563,36.406,14684,131.2,9.154,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:23,66,99,35,0,7,7567.188,1935,7000.983,101,75,75,1921,1923,0,1,1,0,59,59,53,53,56,56,53,53,52,52,54,54,61,61,55,55,51,51,56,57,61,46.875,35.938,42.188,28.125,37.5,31.25,42.188,23.438,29.688,25,12.5,76.563,48.438,23.438,46.875,18.75,50,17.188,32.813,26.563,34.766,14680,124.4,9.778,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:24,65,99,35,0,7,7567.188,1935,7000.983,95,75,75,1921,1924,0,1,1,0,53,53,50,50,58,58,53,53,55,55,57,57,57,57,55,55,54,54,52,52,60,64.063,56.25,43.042,46.121,29.187,53.818,32.266,41.502,43.042,43.042,9.175,92.303,66.133,29.187,53.818,21.49,53.818,18.411,50.739,36.884,44.215,14686,129.8,12.581,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:25,65,99,35,0,8,7567.188,1935,7000.983,97,75,75,1922,1924,0,1,1,0,55,55,55,55,55,55,60,60,61,61,63,63,58,58,60,60,55,55,56,56,63,55.357,38.424,42.188,37.5,35.938,29.688,21.875,40.625,39.063,34.375,6.25,85.938,54.688,20.313,51.563,20.313,40.625,29.688,39.063,28.125,37.58,14687,123.2,12.16,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:26,66,99,35,0,7,7567.188,1935,7000.983,99,75,75,1922,1924,0,1,1,0,55,55,54,54,54,54,57,57,55,55,63,63,58,58,59,59,54,54,53,53,63,51.563,31.25,39.063,40.625,32.813,35.938,39.063,34.375,45.313,29.688,7.813,84.375,46.875,12.5,45.313,18.75,46.875,18.75,42.188,20.313,36.172,14662,124.5,10.291,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:27,66,99,34,0,8,7567.188,1935,7000.983,96,75,75,1923,1928,0,1,1,0,59,59,54,54,56,56,57,57,56,56,63,63,55,55,55,55,60,60,54,54,63,56.25,43.75,42.188,32.813,37.5,28.125,42.188,32.813,45.313,31.25,20.313,81.25,57.813,23.438,45.313,23.438,53.125,31.25,43.75,29.688,40.078,14700,125.8,11.276,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:28,65,99,35,0,8,7567.188,1935,7000.983,96,75,75,1926,1925,0,0,1,0,61,61,52,52,56,56,60,60,56,56,65,65,59,59,57,57,66,66,57,57,66,63.515,47.652,47.652,38.135,41.307,34.962,53.997,41.307,38.135,42.893,23.858,67.188,56.25,28.125,53.125,32.813,62.5,29.688,48.438,31.25,44.139,14710,140.2,11.385,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:29,65,99,36,0,8,7567.188,1935,7000.983,97,75,75,1929,1926,0,0,1,0,60,60,54,54,57,57,61,61,57,57,64,64,61,61,57,57,55,55,58,58,64,55.357,46.121,41.502,44.581,55.357,36.884,46.121,50.739,52.278,41.502,16.872,76.563,60.938,29.688,50,31.25,51.563,37.5,48.438,37.5,45.538,14711,137.7,10.595,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:30,65,98,34,0,8,7567.188,1935,7000.983,93,75,75,1931,1926,0,1,1,0,57,57,60,60,63,63,62,62,58,58,64,64,61,61,62,62,54,54,59,59,64,50,50,46.875,53.125,39.063,45.313,40.625,43.75,35.938,48.438,28.125,79.688,70.313,26.563,53.125,32.813,59.375,39.063,43.75,40.625,46.328,14709,131.8,11.3,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:31,65,98,33,0,8,7567.188,1935,7000.983,96,75,75,1929,1931,0,0,1,0,57,57,61,61,57,57,57,57,57,57,58,58,66,66,62,62,55,55,57,57,66,53.997,39.721,42.893,47.652,52.411,49.239,41.307,49.239,50.825,53.997,36.548,60.343,52.411,47.652,53.997,31.789,53.997,25.444,53.997,30.203,46.383,14711,154,8.78,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:32,66,99,35,0,6,7567.188,1935,7000.983,98,75,75,1927,1933,0,1,1,0,57,57,55,55,62,62,56,56,57,57,58,58,55,55,63,63,59,59,57,57,63,54.688,42.188,39.063,35.938,54.688,32.813,40.625,31.25,51.563,39.063,20.313,64.063,60.938,28.125,56.25,34.375,48.438,25,46.875,46.875,42.656,14714,153.4,11.851,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:33,65,98,36,0,8,7567.188,1935,7000.983,96,75,75,1928,1929,0,1,1,0,57,57,54,54,55,55,59,59,56,56,60,60,62,62,59,59,57,57,60,60,62,56.25,42.188,43.75,35.938,28.125,45.313,42.188,42.188,43.75,46.875,25,73.438,65.625,21.875,53.125,29.688,45.313,26.563,39.063,37.5,42.188,14700,141.9,10.976,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:34,65,99,33,0,8,7695.188,1935,7000.983,94,75,75,1931,1932,0,1,1,0,55,55,57,57,63,63,55,55,62,61,64,64,54,54,55,55,61,61,56,56,64,50,40.625,39.063,34.375,45.313,32.813,45.313,40.625,39.063,53.125,14.063,81.25,59.375,20.313,57.813,25,43.75,32.813,39.063,31.25,41.25,14694,134.5,8.721,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:35,65,99,34,0,7,7695.188,1935,7000.983,92,75,75,1930,1930,0,1,1,0,58,58,53,53,55,55,58,58,57,57,59,59,62,62,61,61,61,61,55,55,62,59.975,41.502,38.424,46.121,46.121,38.424,44.581,32.266,44.581,38.424,24.569,81.527,63.054,24.569,56.897,24.569,52.278,27.648,58.436,36.884,44.042,14701,135.3,10.031,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:36,66,99,36,0,8,7695.188,1935,7000.983,98,75,75,1930,1930,0,1,1,0,53,53,52,52,55,55,54,54,53,53,63,63,54,54,63,63,52,52,60,60,63,49.239,47.652,46.066,44.48,41.307,50.825,34.962,36.548,44.48,42.893,19.099,69.86,52.411,30.203,57.17,31.789,55.584,28.617,46.066,30.203,42.973,14705,143.1,8.916,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:37,65,98,33,0,8,7695.188,1935,7000.983,89,75,75,1931,1927,0,0,1,0,57,57,52,52,61,61,61,61,58,58,56,56,60,60,62,62,56,56,58,58,62,41.502,41.502,43.042,47.66,49.2,43.042,44.581,39.963,55.357,46.121,23.03,66.133,63.054,33.805,58.436,29.187,44.581,27.648,44.581,24.569,43.35,14711,148.8,12.958,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:38,65,97,33,0,7,7695.188,1935,7000.983,91,75,75,1933,1929,0,1,1,0,55,55,58,58,55,55,56,56,62,62,64,64,55,55,56,56,53,53,54,54,62,53.125,48.438,51.563,42.188,43.75,35.938,39.063,34.375,39.063,50,37.5,67.188,67.188,17.188,57.813,14.063,51.563,18.75,45.313,34.375,42.422,14706,130.4,11.66,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:39,65,98,33,0,7,7695.188,1935,7000.983,96,75,75,1934,1930,0,1,1,0,54,55,56,56,63,62,59,59,55,55,63,63,55,55,58,58,52,52,53,53,63,53.125,45.313,54.688,35.938,31.25,37.5,35.938,25,39.063,40.625,29.688,70.313,62.5,31.25,70.313,28.125,51.563,23.438,51.563,25,42.109,14705,128.6,11.463,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:40,65,99,33,0,7,7695.188,1935,7000.983,92,75,75,1932,1933,0,1,1,0,59,59,52,52,60,60,61,61,56,56,58,58,55,55,57,57,52,52,54,54,61,65.102,41.307,34.962,44.48,41.307,36.548,47.652,34.962,41.307,44.48,14.34,77.792,61.929,19.099,50.825,30.203,33.376,31.789,47.652,19.099,40.911,14709,130.9,9.111,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:41,65,99,33,0,7,7695.188,1935,7000.983,97,75,75,1932,1935,0,0,1,0,60,60,52,52,65,65,56,56,57,57,59,59,55,55,57,57,57,57,58,58,65,56.25,39.063,45.313,39.063,43.75,45.313,34.375,39.063,43.75,40.625,34.375,75,54.688,29.688,43.75,28.125,50,26.563,40.625,31.25,42.031,14758,133.4,10.076,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:42,65,98,34,0,7,7695.188,1935,7000.983,96,75,75,1931,1936,0,0,1,0,55,55,53,53,62,62,56,56,58,58,57,57,63,63,62,62,53,53,60,60,63,50,37.5,40.625,31.25,40.625,39.063,45.313,39.063,34.375,40.625,26.563,70.313,45.313,35.938,42.188,39.063,54.688,24.569,43.042,24.569,40.234,14756,140.3,11.428,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:43,65,99,35,0,7,7695.188,1935,7000.983,99,75,75,1939,1936,0,1,1,0,56,56,55,55,58,58,60,60,59,59,64,64,57,55,68,68,53,53,57,57,68,56.25,48.438,45.313,32.813,42.188,37.5,42.188,32.813,34.375,39.063,23.438,65.625,54.688,21.875,39.063,31.25,39.063,30.203,39.721,31.789,39.383,14767,129.4,9.567,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:44,66,99,37,0,7,7695.188,1920,7000.983,102,75,75,1936,1936,0,1,0,0,55,55,53,53,59,59,56,56,59,59,56,56,67,67,56,56,57,57,59,59,67,46.121,23.03,30.727,27.648,30.727,33.805,30.727,30.727,27.648,36.884,33.805,56.897,36.884,19.951,44.581,13.793,33.805,15.333,36.884,18.411,31.419,14757,128.7,14.199,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:45,66,99,36,0,7,7695.188,1920,7000.983,97,75,75,1937,1935,0,1,0,0,53,53,55,55,54,54,54,54,54,54,61,62,55,55,57,57,52,52,53,53,62,58.756,38.135,38.135,38.135,33.376,34.962,28.617,41.307,44.48,42.893,23.858,79.378,65.102,14.34,39.721,25,46.875,18.75,48.438,28.125,39.419,14731,120.3,12.421,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:46,66,99,36,0,7,7695.188,1920,7000.983,101,75,75,1939,1936,0,1,0,0,57,57,55,55,61,61,60,60,57,57,63,63,60,60,56,56,53,53,59,59,63,57.813,32.813,39.063,28.125,37.5,21.875,31.25,26.563,35.938,26.563,6.25,78.125,57.813,10.938,46.875,11.168,34.962,15.926,31.789,17.513,32.443,14739,120.7,10.125,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:47,65,99,36,0,7,7695.188,1935,7000.983,95,75,75,1937,1936,0,1,1,0,56,56,53,53,56,56,57,57,54,54,63,63,55,55,56,56,53,53,59,59,62,54.688,32.813,26.563,43.75,37.5,37.5,29.688,35.938,40.625,45.313,26.563,60.938,51.563,29.688,45.313,29.688,43.75,21.875,42.188,34.375,38.516,14733,124.1,9.968,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:48,66,99,35,0,7,7695.188,1935,7000.983,95,75,75,1938,1936,0,1,1,0,54,54,55,55,53,53,53,53,54,54,63,63,53,53,55,55,51,51,56,56,63,52.278,35.345,39.963,38.424,33.805,33.805,35.345,33.805,32.266,29.187,10.714,83.067,63.054,23.03,44.581,27.648,47.66,15.333,35.345,30.727,37.269,14738,129.6,9.623,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:49,65,99,34,0,7,7695.188,1935,7000.983,97,75,75,1937,1942,0,0,1,0,56,56,57,57,56,59,57,57,55,55,59,59,59,59,58,58,53,53,57,57,59,53.125,40.625,39.063,40.625,31.25,32.813,40.625,37.5,29.688,50,14.063,84.375,53.125,23.438,48.438,23.438,50,26.563,40.625,25,39.219,14745,137.3,11.274,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:50,65,99,30,0,8,7695.188,1935,7000.983,96,75,75,1936,1940,0,1,1,0,57,57,53,53,56,56,54,54,56,56,58,58,58,57,62,62,55,55,58,58,62,55.584,46.066,44.48,36.548,31.789,36.548,33.376,38.135,41.307,47.652,12.754,87.31,60.343,15.926,61.929,14.34,50.825,19.099,50.825,27.03,40.593,14741,144.6,10.723,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:51,66,99,32,0,7,7695.188,1935,7000.983,99,75,75,1934,1941,0,1,1,0,54,54,53,53,58,58,52,53,53,53,63,61,61,61,54,54,57,57,53,52,61,41.502,44.581,38.424,33.805,38.424,36.884,49.2,33.805,35.345,36.884,23.03,81.527,55.357,24.569,53.818,29.187,46.121,23.03,44.581,29.187,39.963,14745,137.3,11.259,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:52,66,99,33,0,8,7695.188,1935,7000.983,101,75,75,1935,1939,0,1,1,0,53,53,50,50,61,61,53,53,54,54,57,57,57,57,55,55,54,54,52,52,61,44.48,38.135,25.444,34.962,25.444,43.75,43.75,35.938,32.813,51.563,10.938,84.375,59.375,14.063,57.813,15.625,57.813,17.188,45.313,18.75,37.876,14753,139.9,11.262,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:53,66,99,32,0,7,7695.188,1935,7000.983,98,75,75,1938,1937,0,1,1,0,54,54,52,52,54,54,58,58,55,55,63,63,55,55,58,58,57,57,54,54,63,48.438,32.813,37.5,39.063,40.625,38.135,33.376,39.721,34.962,36.548,14.34,79.378,57.17,22.272,50.825,20.685,44.48,17.513,41.307,28.617,37.888,14749,143.2,9.097,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:54,66,98,32,0,7,7695.188,1935,7000.983,99,75,75,1939,1939,0,1,1,0,56,56,53,53,59,59,57,57,55,55,60,61,58,58,58,58,53,53,57,57,61,50,40.625,42.188,35.938,28.125,39.063,45.313,40.625,43.75,40.625,12.5,84.375,57.813,7.813,54.688,21.875,46.875,17.188,42.188,21.875,38.672,14746,140.9,9.606,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:55,66,99,30,0,6,7695.188,1935,7000.983,99,75,75,1938,1941,0,1,1,0,57,57,53,53,54,54,55,55,54,54,63,63,54,54,55,55,51,51,56,56,63,54.688,34.375,42.188,43.75,40.625,39.063,29.688,28.125,39.063,31.25,20.313,75,51.563,18.75,50,25,51.563,20.313,50,28.125,38.672,14742,131.4,11.619,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:14:56,66,99,30,0,7,7695.188,1935,7000.983,97,75,75,1940,1939,0,1,1,0,56,56,55,55,55,55,58,58,53,53,58,58,58,58,55,55,53,53,52,52,59,42.188,31.25,31.25,17.188,21.875,26.563,18.75,15.625,18.75,28.125,6.25,79.688,35.938,4.688,37.5,18.75,34.375,10.938,28.125,15.625,26.172,14748,123.9,10.248,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
